WigleWifi-1.6,appRelease=v1.9.1,model=M5Stack GPS Unit,release=v1.9.1,device=ESP32 M5Stack,display=SPI TFT,board=ESP32 M5Stack,brand=Bruce,star=Sol,body=4,subBody=1
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
40:0D:10:DD:6D:B9,Ziggo0611046,[WPA2_PSK],2025-04-09 10:27:32,6,2437,-87,52.083479,4.349520,81.100000,0.700000,,,WIFI
D4:3D:F3:E4:38:81,TMNL-E43881,[WPA2_PSK],2025-04-09 10:27:32,11,2462,-87,52.083479,4.349520,81.100000,0.700000,,,WIFI
AC:F8:CC:F9:C0:EB,MyZiggo8685323,[WPA2_PSK],2025-04-09 10:27:32,6,2437,-89,52.083479,4.349520,81.100000,0.700000,,,WIFI
38:43:7D:43:DE:C9,Ziggo1311,[WPA2_PSK],2025-04-09 10:27:32,11,2462,-92,52.083479,4.349520,81.100000,0.700000,,,WIFI
5A:D3:43:8E:A3:29,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:27:32,1,2412,-93,52.083479,4.349520,81.100000,0.700000,,,WIFI
B0:BE:76:46:32:BF,TP-Link_32C0,[WPA_WPA2_PSK],2025-04-09 10:28:06,2,2417,-86,52.083255,4.349244,87.300000,0.800000,,,WIFI
38:43:7D:6F:D4:C1,Ziggo6573625,[WPA2_PSK],2025-04-09 10:28:06,1,2412,-88,52.083255,4.349244,87.300000,0.800000,,,WIFI
E4:C3:2A:CF:95:D6,Scrat’s Network,[WPA_WPA2_PSK],2025-04-09 10:28:06,4,2427,-88,52.083255,4.349244,87.300000,0.800000,,,WIFI
3A:43:1D:6F:D4:C1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:28:06,1,2412,-89,52.083255,4.349244,87.300000,0.800000,,,WIFI
30:B1:B5:BE:75:95,KPNB65056,[WPA2_PSK],2025-04-09 10:28:06,6,2437,-89,52.083255,4.349244,87.300000,0.800000,,,WIFI
C6:06:C3:28:34:FE,Antistress_Guest,[WPA2_PSK],2025-04-09 10:28:06,1,2412,-90,52.083255,4.349244,87.300000,0.800000,,,WIFI
C0:06:C3:28:34:FE,Antistress,[WPA2_PSK],2025-04-09 10:28:06,1,2412,-91,52.083255,4.349244,87.300000,0.800000,,,WIFI
30:DE:4B:22:B0:72,Wu-Tang LAN,[WPA2_PSK],2025-04-09 10:28:06,9,2452,-91,52.083255,4.349244,87.300000,0.800000,,,WIFI
48:D3:43:8E:A3:29,Ziggo7112441,[WPA2_PSK],2025-04-09 10:28:06,1,2412,-92,52.083255,4.349244,87.300000,0.800000,,,WIFI
B6:05:D6:00:D1:5D,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:28:06,11,2462,-92,52.083255,4.349244,87.300000,0.800000,,,WIFI
B2:15:A2:E6:60:36,Wu-Tang LAN_Guest,[WPA2_PSK],2025-04-09 10:28:41,9,2452,-89,52.082945,4.348993,90.300000,0.800000,,,WIFI
AE:22:15:CF:0B:D0,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:28:41,6,2437,-90,52.082945,4.348993,90.300000,0.800000,,,WIFI
BE:F8:CC:F9:C0:EB,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:28:41,6,2437,-91,52.082945,4.348993,90.300000,0.800000,,,WIFI
3A:43:1D:43:DE:C9,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:28:41,11,2462,-93,52.082945,4.348993,90.300000,0.800000,,,WIFI
D4:3D:F3:C0:08:2D,TMNL-C0082D,[WPA2_WPA3_PSK],2025-04-09 10:28:53,11,2462,-90,52.082825,4.348883,90.100000,0.800000,,,WIFI
68:02:B8:D4:19:1A,Ziggo4494537,[WPA2_PSK],2025-04-09 10:29:17,1,2412,-91,52.082590,4.348644,85.000000,0.700000,,,WIFI
6A:02:98:D4:19:1A,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:29:17,1,2412,-92,52.082590,4.348644,85.000000,0.700000,,,WIFI
04:F0:21:12:86:7B,RET WIFI,[OPEN],2025-04-09 10:29:39,11,2462,-91,52.082353,4.348425,85.000000,0.700000,,,WIFI
F2:21:12:86:7B:00,MSSIDV,[WPA2_PSK],2025-04-09 10:29:39,11,2462,-93,52.082353,4.348425,85.000000,0.700000,,,WIFI
94:98:8F:8E:71:7B,Ziggo6373161,[WPA2_PSK],2025-04-09 10:29:52,11,2462,-90,52.082252,4.348325,75.700000,0.700000,,,WIFI
D4:1A:D1:8B:DB:63,TMNL-8BDB63-2.4G,[WPA2_PSK],2025-04-09 10:29:52,1,2412,-94,52.082252,4.348325,75.700000,0.700000,,,WIFI
0A:51:09:A4:EE:38,Ziggo6373161,[WPA2_PSK],2025-04-09 10:29:52,11,2462,-94,52.082252,4.348325,75.700000,0.700000,,,WIFI
00:31:92:C5:99:56,DecoA0F3D,[WPA2_PSK],2025-04-09 10:30:03,2,2417,-91,52.082138,4.348226,71.900000,0.700000,,,WIFI
98:42:65:AA:63:D6,The BOOs,[WPA2_PSK],2025-04-09 10:30:25,1,2412,-92,52.081988,4.347994,68.000000,0.700000,,,WIFI
AC:22:05:50:CE:B5,Ziggo7376D3F,[WPA2_PSK],2025-04-09 10:30:37,1,2412,-92,52.081937,4.347892,64.900000,0.700000,,,WIFI
54:67:51:CA:6E:09,WiFi GCWVK,[WPA2_PSK],2025-04-09 10:30:37,1,2412,-92,52.081937,4.347892,64.900000,0.700000,,,WIFI
56:67:11:CA:6E:09,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:30:37,1,2412,-94,52.081937,4.347892,64.900000,0.700000,,,WIFI
AC:15:A2:E6:44:FE,Ziggo1220162,[WPA2_PSK],2025-04-09 10:31:04,10,2457,-93,52.081903,4.347815,64.900000,0.700000,,,WIFI
74:A7:8E:DC:D1:BD,H369ADCD1BD,[WPA2_PSK],2025-04-09 10:31:28,11,2462,-77,52.081878,4.347762,59.700000,0.700000,,,WIFI
64:CB:E9:6E:14:A8,AT_401_RAC_056905_WW_14a8,[WPA2_PSK],2025-04-09 10:31:28,11,2462,-78,52.081878,4.347762,59.700000,0.700000,,,WIFI
44:05:3F:76:3B:57,Ziggo1269624,[WPA2_PSK],2025-04-09 10:31:28,6,2437,-87,52.081878,4.347762,59.700000,0.700000,,,WIFI
02:E0:DB:4E:CC:B6,DIRECT-Uq-Gift,[WPA2_PSK],2025-04-09 10:31:28,6,2437,-87,52.081878,4.347762,59.700000,0.700000,,,WIFI
B0:92:4A:79:35:52,Ziggo1839377,[WPA2_PSK],2025-04-09 10:31:28,11,2462,-87,52.081878,4.347762,59.700000,0.700000,,,WIFI
00:31:92:C5:99:AE,DecoA0F3D,[WPA2_PSK],2025-04-09 10:31:28,2,2417,-88,52.081878,4.347762,59.700000,0.700000,,,WIFI
44:1E:91:21:1D:40,Rambaldi,[WPA_WPA2_PSK],2025-04-09 10:31:28,6,2437,-88,52.081878,4.347762,59.700000,0.700000,,,WIFI
7A:F1:7E:33:3A:F0,Cerberus, not wifi,[WPA2_PSK],2025-04-09 10:31:28,6,2437,-88,52.081878,4.347762,59.700000,0.700000,,,WIFI
68:02:B8:0F:DD:AB,Ziggo4735991,[WPA2_PSK],2025-04-09 10:31:28,6,2437,-88,52.081878,4.347762,59.700000,0.700000,,,WIFI
6A:02:98:0F:DD:AB,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:31:28,6,2437,-88,52.081878,4.347762,59.700000,0.700000,,,WIFI
02:E0:DB:4E:C7:CA,DIRECT-6j-Tupperware,[WPA2_PSK],2025-04-09 10:31:28,11,2462,-88,52.081878,4.347762,59.700000,0.700000,,,WIFI
AE:22:15:50:CE:B5,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:31:28,1,2412,-89,52.081878,4.347762,59.700000,0.700000,,,WIFI
24:4B:FE:C2:46:10,TheBOOs_ASUS,[WPA2_PSK],2025-04-09 10:31:28,8,2447,-89,52.081878,4.347762,59.700000,0.700000,,,WIFI
10:71:B3:8E:1F:20,TMNL-8E1F20,[WPA2_WPA3_PSK],2025-04-09 10:31:28,6,2437,-90,52.081878,4.347762,59.700000,0.700000,,,WIFI
D8:47:32:9C:82:0A,RBND2,[WPA2_PSK],2025-04-09 10:31:28,8,2447,-91,52.081878,4.347762,59.700000,0.700000,,,WIFI
0E:CF:0E:1E:5B:B5,Ziggo1839377,[WPA2_PSK],2025-04-09 10:31:39,6,2437,-83,52.081908,4.347640,59.000000,0.700000,,,WIFI
70:2E:22:86:E8:F7,H369A86E8F6,[WPA2_PSK],2025-04-09 10:31:39,6,2437,-86,52.081908,4.347640,59.000000,0.700000,,,WIFI
A6:CF:12:CD:EF:F9,SmartLife-EFF9,[OPEN],2025-04-09 10:31:39,1,2412,-87,52.081908,4.347640,59.000000,0.700000,,,WIFI
44:1E:91:21:19:08,Rambaldi,[WPA_WPA2_PSK],2025-04-09 10:31:39,6,2437,-88,52.081908,4.347640,59.000000,0.700000,,,WIFI
B0:92:4A:56:8F:06,KPN568F06,[WPA2_PSK],2025-04-09 10:31:39,11,2462,-91,52.081908,4.347640,59.000000,0.700000,,,WIFI
70:97:41:64:19:19,The BOOs,[WPA2_PSK],2025-04-09 10:32:02,1,2412,-82,52.081744,4.347662,57.400000,0.700000,,,WIFI
02:E0:DB:4E:D1:FE,DIRECT-yN-Kinshasa,[WPA2_PSK],2025-04-09 10:32:26,6,2437,-86,52.081584,4.347602,56.200000,0.600000,,,WIFI
02:E0:DB:4E:D2:66,DIRECT-xh-Kathmandu,[WPA2_PSK],2025-04-09 10:32:26,6,2437,-90,52.081584,4.347602,56.200000,0.600000,,,WIFI
70:3A:0E:8B:2A:C2,GUEST,[OPEN],2025-04-09 10:32:27,5,2432,-80,52.081577,4.347600,56.200000,0.600000,,,WIFI
90:9F:22:12:AB:08,Odido-12AB08,[WPA2_WPA3_PSK],2025-04-09 10:33:06,1,2412,-89,52.081319,4.347353,62.400000,0.600000,,,WIFI
02:E0:DB:4E:D3:06,DIRECT-FO-Kilimanjaro,[WPA2_PSK],2025-04-09 10:33:06,1,2412,-89,52.081319,4.347353,62.400000,0.600000,,,WIFI
02:E0:DB:4E:D2:96,DIRECT-OM-Everest,[WPA2_PSK],2025-04-09 10:33:17,6,2437,-83,52.081229,4.347257,63.600000,0.600000,,,WIFI
70:3A:0E:8B:20:42,GUEST,[OPEN],2025-04-09 10:33:17,1,2412,-85,52.081229,4.347257,63.600000,0.600000,,,WIFI
70:3A:0E:8B:29:82,GUEST,[OPEN],2025-04-09 10:33:39,13,2472,-83,52.081071,4.347009,63.600000,0.600000,,,WIFI
CE:17:57:39:F8:6B,Putnab,[WPA2_WPA3_PSK],2025-04-09 10:33:39,6,2437,-87,52.081071,4.347009,63.600000,0.600000,,,WIFI
70:3A:0E:8B:2F:C2,GUEST,[OPEN],2025-04-09 10:33:40,1,2412,-84,52.081065,4.346996,63.100000,0.700000,,,WIFI
3C:EF:42:EF:CF:30,TCL_tGmrfQ_2.4GHz,[WPA2_PSK],2025-04-09 10:33:40,13,2472,-90,52.081065,4.346996,63.100000,0.700000,,,WIFI
3A:43:1D:45:18:A3,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:34:02,1,2412,-88,52.080919,4.346719,63.100000,0.700000,,,WIFI
30:67:A1:C6:E0:42,Turbo wifi,[WPA2_PSK],2025-04-09 10:34:02,11,2462,-88,52.080919,4.346719,63.100000,0.700000,,,WIFI
38:43:7D:45:18:A3,Berkhuijsen,[WPA2_PSK],2025-04-09 10:34:02,1,2412,-89,52.080919,4.346719,63.100000,0.700000,,,WIFI
90:5C:44:45:5F:77,Ziggo23A9516,[WPA2_PSK],2025-04-09 10:34:03,1,2412,-89,52.080913,4.346704,67.000000,0.700000,,,WIFI
C0:06:C3:9D:D7:2E,fam. Oostrom,[WPA2_PSK],2025-04-09 10:34:25,5,2432,-80,52.080751,4.346371,67.000000,0.700000,,,WIFI
00:4E:35:88:74:A2,GUEST,[OPEN],2025-04-09 10:34:25,9,2452,-83,52.080751,4.346371,67.000000,0.700000,,,WIFI
90:5C:44:D2:42:8B,Ziggo4D1B756,[WPA2_PSK],2025-04-09 10:34:25,6,2437,-86,52.080751,4.346371,67.000000,0.700000,,,WIFI
92:5C:14:D2:42:8B,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:34:25,6,2437,-87,52.080751,4.346371,67.000000,0.700000,,,WIFI
A0:55:1F:CF:1D:67,ANGEL1,[WPA2_PSK],2025-04-09 10:34:25,1,2412,-89,52.080751,4.346371,67.000000,0.700000,,,WIFI
AC:F8:CC:54:18:9D,Slieder,[WPA2_PSK],2025-04-09 10:34:25,1,2412,-91,52.080751,4.346371,67.000000,0.700000,,,WIFI
94:3C:96:B5:35:A7,Ziggo4187237,[WPA2_PSK],2025-04-09 10:34:25,11,2462,-92,52.080751,4.346371,67.000000,0.700000,,,WIFI
94:98:8F:E0:ED:E2,Ziggo9652912,[WPA2_PSK],2025-04-09 10:34:25,1,2412,-93,52.080751,4.346371,67.000000,0.700000,,,WIFI
B0:1F:8C:7A:2F:42,beheerd-dans,[WPA2_ENTERPRISE],2025-04-09 10:34:37,1,2412,-74,52.080679,4.346241,66.100000,0.600000,,,WIFI
B0:1F:8C:7A:2F:43,iotroam,[WPA2_PSK],2025-04-09 10:34:37,1,2412,-74,52.080679,4.346241,66.100000,0.600000,,,WIFI
B0:1F:8C:7A:2F:44,beheerd-rathenau,[WPA2_ENTERPRISE],2025-04-09 10:34:37,1,2412,-74,52.080679,4.346241,66.100000,0.600000,,,WIFI
B0:1F:8C:7A:2F:40,eduroam,[WPA2_ENTERPRISE],2025-04-09 10:34:37,1,2412,-75,52.080679,4.346241,66.100000,0.600000,,,WIFI
00:4E:35:85:11:22,GUEST,[OPEN],2025-04-09 10:34:37,1,2412,-82,52.080679,4.346241,66.100000,0.600000,,,WIFI
80:8D:B7:E3:BA:82,GUEST,[OPEN],2025-04-09 10:34:37,13,2472,-82,52.080679,4.346241,66.100000,0.600000,,,WIFI
00:4E:35:85:11:21,FMO-Employees,[WPA2_ENTERPRISE],2025-04-09 10:34:37,1,2412,-83,52.080679,4.346241,66.100000,0.600000,,,WIFI
00:4E:35:85:11:24,WLANEmployee,[WPA2_ENTERPRISE],2025-04-09 10:34:37,1,2412,-83,52.080679,4.346241,66.100000,0.600000,,,WIFI
80:8D:B7:E3:BA:81,FMO-Employees,[WPA2_ENTERPRISE],2025-04-09 10:34:38,13,2472,-75,52.080673,4.346234,65.300000,0.600000,,,WIFI
80:8D:B7:E3:BA:84,WLANEmployee,[WPA2_ENTERPRISE],2025-04-09 10:34:38,13,2472,-75,52.080673,4.346234,65.300000,0.600000,,,WIFI
C8:B5:AD:81:93:01,EDCTP-Office,[WPA2_PSK],2025-04-09 10:34:38,1,2412,-81,52.080673,4.346234,65.300000,0.600000,,,WIFI
C8:B5:AD:81:93:00,EDCTP-Guest,[WPA2_PSK],2025-04-09 10:34:38,1,2412,-83,52.080673,4.346234,65.300000,0.600000,,,WIFI
80:8D:B7:CC:9B:62,GUEST,[OPEN],2025-04-09 10:34:38,1,2412,-83,52.080673,4.346234,65.300000,0.600000,,,WIFI
C8:B5:AD:81:8E:01,EDCTP-Office,[WPA2_PSK],2025-04-09 10:34:38,11,2462,-83,52.080673,4.346234,65.300000,0.600000,,,WIFI
C8:B5:AD:81:8E:00,EDCTP-Guest,[WPA2_PSK],2025-04-09 10:34:38,11,2462,-83,52.080673,4.346234,65.300000,0.600000,,,WIFI
80:8D:B7:CC:9B:64,WLANEmployee,[WPA2_ENTERPRISE],2025-04-09 10:34:38,1,2412,-84,52.080673,4.346234,65.300000,0.600000,,,WIFI
2A:87:BA:AD:DF:36,michiel68,[WPA2_PSK],2025-04-09 10:34:38,3,2422,-87,52.080673,4.346234,65.300000,0.600000,,,WIFI
70:4C:A5:FB:A5:31,bpnl-production,[WPA2_PSK],2025-04-09 10:34:38,11,2462,-90,52.080673,4.346234,65.300000,0.600000,,,WIFI
30:23:03:E7:F4:B9,Crestron Netwerk,[WPA2_PSK],2025-04-09 10:34:38,12,2467,-90,52.080673,4.346234,65.300000,0.600000,,,WIFI
80:8D:B7:CC:9B:61,FMO-Employees,[WPA2_ENTERPRISE],2025-04-09 10:35:00,1,2412,-81,52.080587,4.345980,65.100000,0.600000,,,WIFI
00:4E:35:86:D2:A2,GUEST,[OPEN],2025-04-09 10:35:00,5,2432,-85,52.080587,4.345980,65.100000,0.600000,,,WIFI
00:1D:C9:07:2C:03,REMOTE48weax,[WPA2_PSK],2025-04-09 10:35:00,3,2422,-88,52.080587,4.345980,65.100000,0.600000,,,WIFI
D8:07:B6:D1:A7:1A,Ziggo2032543,[WPA2_PSK],2025-04-09 10:35:00,3,2422,-89,52.080587,4.345980,65.100000,0.600000,,,WIFI
00:E0:20:17:A4:57,HUAWEI_B818_DE6B_Ext,[WPA2_PSK],2025-04-09 10:35:00,5,2432,-90,52.080587,4.345980,65.100000,0.600000,,,WIFI
C8:B5:AD:81:90:41,EDCTP-Office,[WPA2_PSK],2025-04-09 10:35:12,1,2412,-79,52.080537,4.345822,64.500000,0.600000,,,WIFI
C8:B5:AD:81:90:40,EDCTP-Guest,[WPA2_PSK],2025-04-09 10:35:12,1,2412,-80,52.080537,4.345822,64.500000,0.600000,,,WIFI
52:41:CB:EB:5C:62,XCover6,[WPA2_PSK],2025-04-09 10:35:12,1,2412,-86,52.080537,4.345822,64.500000,0.600000,,,WIFI
10:A8:29:4C:6A:42,ZonMw Office,[WPA2_PSK],2025-04-09 10:35:35,6,2437,-83,52.080434,4.345439,62.500000,0.600000,,,WIFI
10:A8:29:4C:6A:40,eduroam,[WPA2_ENTERPRISE],2025-04-09 10:35:35,6,2437,-85,52.080434,4.345439,62.500000,0.600000,,,WIFI
10:A8:29:4C:6A:41,ZonMw Guest,[WPA2_PSK],2025-04-09 10:35:35,6,2437,-85,52.080434,4.345439,62.500000,0.600000,,,WIFI
00:1D:AA:94:F4:E0,AVisie4G,[WPA_WPA2_PSK],2025-04-09 10:35:35,6,2437,-88,52.080434,4.345439,62.500000,0.600000,,,WIFI
60:22:32:50:98:11,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:35:35,6,2437,-92,52.080434,4.345439,62.500000,0.600000,,,WIFI
04:F0:21:A1:99:27,Wifi in de trein,[OPEN],2025-04-09 10:35:47,11,2462,-89,52.080365,4.345301,61.100000,0.600000,,,WIFI
62:22:32:10:98:11,LDH SoZa,[WPA2_PSK],2025-04-09 10:35:47,6,2437,-90,52.080365,4.345301,61.100000,0.600000,,,WIFI
CE:D2:84:73:62:14,AndroidAPe57b,[WPA2_PSK],2025-04-09 10:35:47,11,2462,-90,52.080365,4.345301,61.100000,0.600000,,,WIFI
60:22:32:52:63:95,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:35:47,11,2462,-93,52.080365,4.345301,61.100000,0.600000,,,WIFI
78:45:58:69:9B:F9,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:36:00,1,2412,-83,52.080261,4.345158,58.900000,0.600000,,,WIFI
7A:45:58:19:9D:75,LDH SoZa,[WPA2_PSK],2025-04-09 10:36:00,6,2437,-83,52.080261,4.345158,58.900000,0.600000,,,WIFI
7A:45:58:19:9B:F9,LDH SoZa,[WPA2_PSK],2025-04-09 10:36:00,1,2412,-87,52.080261,4.345158,58.900000,0.600000,,,WIFI
AC:2A:A1:AF:D1:A0,eduroam,[WPA2_ENTERPRISE],2025-04-09 10:36:00,6,2437,-87,52.080261,4.345158,58.900000,0.600000,,,WIFI
7A:45:58:9C:45:65,LDH SoZa,[WPA2_PSK],2025-04-09 10:36:00,1,2412,-89,52.080261,4.345158,58.900000,0.600000,,,WIFI
78:45:58:69:9D:75,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:36:00,6,2437,-89,52.080261,4.345158,58.900000,0.600000,,,WIFI
62:22:32:10:79:8D,LDH SoZa,[WPA2_PSK],2025-04-09 10:36:00,6,2437,-89,52.080261,4.345158,58.900000,0.600000,,,WIFI
62:22:32:10:97:B5,LDH SoZa,[WPA2_PSK],2025-04-09 10:36:23,1,2412,-72,52.080119,4.344924,62.200000,0.600000,,,WIFI
60:22:32:50:97:B5,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:36:23,1,2412,-73,52.080119,4.344924,62.200000,0.600000,,,WIFI
62:22:32:10:79:69,LDH SoZa,[WPA2_PSK],2025-04-09 10:36:23,6,2437,-80,52.080119,4.344924,62.200000,0.600000,,,WIFI
AC:2A:A1:AF:D1:A2,ZonMw Office,[WPA2_PSK],2025-04-09 10:36:23,6,2437,-81,52.080119,4.344924,62.200000,0.600000,,,WIFI
5C:FA:25:A6:1D:46,Adelaarsnest,[WPA2_PSK],2025-04-09 10:36:23,1,2412,-85,52.080119,4.344924,62.200000,0.600000,,,WIFI
E8:1C:BA:56:82:5A,RetailInternetBusiness,[WPA2_PSK],2025-04-09 10:36:23,1,2412,-85,52.080119,4.344924,62.200000,0.600000,,,WIFI
7A:45:58:92:E0:6D,LDH SoZa,[WPA2_PSK],2025-04-09 10:36:23,1,2412,-86,52.080119,4.344924,62.200000,0.600000,,,WIFI
86:CC:9C:87:82:32,RAMLAN,[WPA2_PSK],2025-04-09 10:36:23,1,2412,-89,52.080119,4.344924,62.200000,0.600000,,,WIFI
60:22:32:52:80:D1,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:36:23,1,2412,-90,52.080119,4.344924,62.200000,0.600000,,,WIFI
70:4C:A5:FB:A5:32,RetailInternetBusiness,[WPA2_PSK],2025-04-09 10:36:35,11,2462,-83,52.080026,4.344942,62.500000,0.600000,,,WIFI
70:4C:A5:A0:D9:99,bpnl-production,[WPA2_PSK],2025-04-09 10:36:35,11,2462,-83,52.080026,4.344942,62.500000,0.600000,,,WIFI
74:83:C2:37:D0:6C,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:36:35,11,2462,-87,52.080026,4.344942,62.500000,0.600000,,,WIFI
60:22:32:50:79:69,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:36:35,6,2437,-88,52.080026,4.344942,62.500000,0.600000,,,WIFI
78:C5:7D:4E:96:CD,Odido-4E96CC,[WPA2_WPA3_PSK],2025-04-09 10:36:47,1,2412,-83,52.080067,4.344903,65.700000,0.600000,,,WIFI
70:4C:A5:A0:D9:9A,RetailInternetBusiness,[WPA2_PSK],2025-04-09 10:36:47,11,2462,-87,52.080067,4.344903,65.700000,0.600000,,,WIFI
B6:F2:17:0A:99:49,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:36:47,1,2412,-89,52.080067,4.344903,65.700000,0.600000,,,WIFI
6A:02:98:91:A0:55,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:36:47,1,2412,-89,52.080067,4.344903,65.700000,0.600000,,,WIFI
E4:57:40:93:60:76,Ziggo0317546,[WPA2_PSK],2025-04-09 10:36:47,1,2412,-90,52.080067,4.344903,65.700000,0.600000,,,WIFI
24:5A:4C:92:F0:A7,Data,[WPA2_PSK],2025-04-09 10:36:47,11,2462,-90,52.080067,4.344903,65.700000,0.600000,,,WIFI
68:02:B8:91:A0:55,Ziggo9804309,[WPA2_PSK],2025-04-09 10:36:47,1,2412,-92,52.080067,4.344903,65.700000,0.600000,,,WIFI
26:5A:4C:92:F0:A7,Gasten_Wittebrug,[WPA2_PSK],2025-04-09 10:36:48,11,2462,-78,52.080069,4.344911,76.700000,0.600000,,,WIFI
2A:35:D1:C0:77:F1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:36:48,11,2462,-89,52.080069,4.344911,76.700000,0.600000,,,WIFI
F6:57:40:93:60:76,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:36:48,1,2412,-91,52.080069,4.344911,76.700000,0.600000,,,WIFI
B0:F2:08:0C:A4:DB,WLAN WbVb,[WPA2_PSK],2025-04-09 10:37:15,6,2437,-70,52.079973,4.345099,76.700000,0.600000,,,WIFI
26:5A:4C:92:F2:C6,Gasten_Wittebrug,[WPA2_PSK],2025-04-09 10:37:15,1,2412,-73,52.079973,4.345099,76.700000,0.600000,,,WIFI
24:5A:4C:92:F2:C6,Data,[WPA2_PSK],2025-04-09 10:37:15,1,2412,-74,52.079973,4.345099,76.700000,0.600000,,,WIFI
AE:8B:A9:90:D3:71,LDH SoZa,[WPA2_PSK],2025-04-09 10:37:15,1,2412,-82,52.079973,4.345099,76.700000,0.600000,,,WIFI
AC:8B:A9:A0:D3:71,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:37:15,1,2412,-82,52.079973,4.345099,76.700000,0.600000,,,WIFI
FA:9F:C2:C9:C6:E0,AVH 2B,[WPA2_PSK],2025-04-09 10:37:15,1,2412,-85,52.079973,4.345099,76.700000,0.600000,,,WIFI
62:22:32:10:79:19,LDH SoZa,[WPA2_PSK],2025-04-09 10:37:15,6,2437,-85,52.079973,4.345099,76.700000,0.600000,,,WIFI
A0:55:1F:D4:F6:41,CG-Ziggo,[WPA2_PSK],2025-04-09 10:37:15,11,2462,-85,52.079973,4.345099,76.700000,0.600000,,,WIFI
56:67:11:E1:5E:B3,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:15,11,2462,-85,52.079973,4.345099,76.700000,0.600000,,,WIFI
60:A4:B7:3B:E3:72,d390,[WPA2_PSK],2025-04-09 10:37:15,6,2437,-88,52.079973,4.345099,76.700000,0.600000,,,WIFI
54:67:51:E1:5E:B3,Ziggo4DA4738,[WPA2_PSK],2025-04-09 10:37:15,11,2462,-90,52.079973,4.345099,76.700000,0.600000,,,WIFI
7E:8A:20:D1:C7:07,LDH SoZa,[WPA2_PSK],2025-04-09 10:37:16,1,2412,-76,52.079955,4.345099,81.600000,0.600000,,,WIFI
78:8A:20:D1:C7:07,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:37:16,1,2412,-78,52.079955,4.345099,81.600000,0.600000,,,WIFI
78:45:58:69:8D:D5,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:37:16,6,2437,-83,52.079955,4.345099,81.600000,0.600000,,,WIFI
3C:84:6A:96:E0:32,Angelshome,[WPA2_PSK],2025-04-09 10:37:16,8,2447,-85,52.079955,4.345099,81.600000,0.600000,,,WIFI
FA:9F:C2:C9:A3:FA,AVH 2K,[WPA2_PSK],2025-04-09 10:37:16,1,2412,-88,52.079955,4.345099,81.600000,0.600000,,,WIFI
72:EE:4F:0B:D4:A2,moto g35 5G_7879,[WPA2_WPA3_PSK],2025-04-09 10:37:44,5,2432,-75,52.079546,4.345277,82.700000,0.600000,,,WIFI
AE:F8:CC:CA:42:98,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:44,6,2437,-77,52.079546,4.345277,82.700000,0.600000,,,WIFI
46:AF:97:F0:75:BE,de waard,[WPA2_PSK],2025-04-09 10:37:44,5,2432,-78,52.079546,4.345277,82.700000,0.600000,,,WIFI
AE:F8:CC:D4:E1:18,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:44,11,2462,-80,52.079546,4.345277,82.700000,0.600000,,,WIFI
AC:F8:CC:D4:E1:18,Ziggo1221811,[WPA2_PSK],2025-04-09 10:37:44,11,2462,-80,52.079546,4.345277,82.700000,0.600000,,,WIFI
36:EE:52:83:12:3A,wit00737R1 ,[WPA2_PSK],2025-04-09 10:37:44,8,2447,-81,52.079546,4.345277,82.700000,0.600000,,,WIFI
62:22:32:12:80:D1,LDH SoZa,[WPA2_PSK],2025-04-09 10:37:44,1,2412,-83,52.079546,4.345277,82.700000,0.600000,,,WIFI
